time,target,lag_1,lag_2,lag_3,lag_4,lag_5,rolling_mean_3,rolling_mean_5,rolling_mean_7,rolling_mean_10,rolling_std_3,rolling_std_5,rolling_std_7,rolling_std_10,fourier_sin_1,fourier_cos_1,fourier_sin_2,fourier_cos_2,fourier_sin_3,fourier_cos_3,time_sq,time_cu,ewma_mean_5,ewma_mean_10,ewma_mean_20,rolling_median_3,rolling_median_5,ratio_lag1,target_positive,target_sq,rolling_range_5
0.011938649016092017,0.011938365412838811,0.011310057928442212,0.010681745978567322,0.010053429811286556,0.009425109674673993,0.008796785816805278,0.011310056439949449,0.010681741761161778,0.01005342187262453,0.009110933356875229,0.0006283097171370682,0.0009934515986177372,0.0013573218037404862,0.0019023431481968434,0.005969289057449877,0.9999821836353628,0.011938365412838811,0.9999287351762972,0.01790701637168501,0.9998396565273174,0.0001425313403294349,1.7016316459862844e-06,0.010682301453868524,0.009173367370698973,0.006860627819111959,0.011310057928442212,0.010681745978567322,1.055552985525967,1,0.000142524568730466,0.002513255738164818
0.012566998964307387,0.01256666818368647,0.011938365412838811,0.011310057928442212,0.010681745978567322,0.010053429811286556,0.009425109674673993,0.01193836384165583,0.011310053462964275,0.010681737543757234,0.009739254361810754,0.0006283051276236027,0.000993444734197115,0.0013573129610592583,0.0019023318815521333,0.006283458134331203,0.9999802588820812,0.01256666818368647,0.9999210363077482,0.018849382072884818,0.9998223346152407,0.00015792946296890292,1.984699397563825e-06,0.011310423697141175,0.009790331154878517,0.007404060234785723,0.011938365412838811,0.011310057928442212,1.0526288774987542,1,0.00015792114923887781,0.002513238372399914
0.013195348912522756,0.0131949659929164,0.01256666818368647,0.011938365412838811,0.011310057928442212,0.010681745978567322,0.010053429811286556,0.012566666529813893,0.011938360699290242,0.011310048997487396,0.010367571521458379,0.0006283002900404257,0.0009934374775410764,0.0013573035824789397,0.0019023198638222917,0.006597626590998053,0.9999782354248345,0.0131949659929164,0.9999129426467315,0.01979173102917643,0.9998041245078302,0.0001741172329232155,2.2975376401048226e-06,0.011938604462399584,0.010409355670885405,0.007955575068893406,0.01256666818368647,0.011938365412838811,1.0499971671127244,1,0.00017410712755422026,0.0025132200143490775
0.013823698860738125,0.013823258592461765,0.0131949659929164,0.01256666818368647,0.011938365412838811,0.011310057928442212,0.010681745978567322,0.013194964256354878,0.012566663222069133,0.01193835598574279,0.010995884587743634,0.0006282952043894445,0.0009934298286524857,0.0013572936680032329,0.0019023070950120627,0.0069117943964401435,0.9999761132638226,0.013823258592461765,0.9999044541964427,0.02073406240342117,0.9997850262212628,0.00019109465019237254,2.641634898157451e-06,0.012566822505753646,0.011030065292990197,0.008514402071138011,0.0131949659929164,0.01256666818368647,1.0476160832762023,1,0.00019108247811406803,0.002513200664019553
0.014452048808953495,0.014451545734257797,0.013823258592461765,0.0131949659929164,0.01256666818368647,0.011938365412838811,0.011310057928442212,0.013823256773211987,0.013194960783232249,0.012566658260452968,0.01162419331259366,0.0006282898706726685,0.0009934217875343647,0.0013572832176360528,0.0019022935751264879,0.0072259615196472535,0.9999738923992548,0.014451545734257797,0.9998955709602332,0.02167637535849598,0.9997650397725045,0.00020886171477637412,3.018479696269882e-06,0.013195063581921697,0.01165215264594794,0.009079844324768466,0.013823258592461765,0.0131949659929164,1.045451449641451,1,0.00020884717410934471,0.0025131803214189855
0.015080398757168864,0.015079827170241875,0.014451545734257797,0.013823258592461765,0.0131949659929164,0.01256666818368647,0.011938365412838811,0.014451543832320479,0.013823253134712863,0.013194955573549333,0.01225249744793732,0.0006282842888922066,0.0009934133541898878,0.0013572722313815251,0.001902279304170906,0.0075401279296092305,0.9999715728313506,0.015079827170241875,0.9998862929416102,0.022618669057294174,0.9997441651793105,0.00022741842667522023,3.4295605589902895e-06,0.013823318111361758,0.012275366195819565,0.0096512712624326,0.014451545734257797,0.013823258592461765,1.043475033573379,1,0.00022740118748436507,0.002513158986555405
0.015708748705384232,0.015708102652353628,0.015079827170241875,0.014451545734257797,0.013823258592461765,0.0131949659929164,0.01256666818368647,0.015079825185617768,0.014451540028446291,0.013823247676965248,0.012880796745705284,0.0006282784590502567,0.000993404528622383,0.0013572607092439863,0.001902264282150951,0.007854293595315991,0.9999691545603387,0.015708102652353628,0.9998766201442372,0.023560942662726153,0.9997224024602248,0.00024676478588891076,3.876366010866844e-06,0.014451579625025714,0.012899500097007577,0.010228112347186983,0.015079827170241875,0.014451545734257797,1.0416633078760726,1,0.00024674448893687907,0.002513136659437228
0.016337098653599603,0.01633637193253505,0.015708102652353628,0.015079827170241875,0.014451545734257797,0.013823258592461765,0.0131949659929164,0.01570810058504352,0.015079821216370023,0.01445153432263614,0.013509090957830133,0.0006282723811491279,0.0009933953108353386,0.001357248651227988,0.0019022485090725541,0.008168458485757528,0.9999666375864579,0.01633637193253505,0.9998665525719329,0.024503195337720194,0.9996997516345802,0.00026690079241744593,4.3603845764477236e-06,0.015079843727528828,0.013524385885285298,0.010809851355315371,0.015708102652353628,0.015079827170241875,1.0399965097049635,1,0.000266877047918119,0.0025131133400732864
0.016965448601814974,0.01696463476273057,0.01633637193253505,0.015708102652353628,0.015079827170241875,0.014451545734257797,0.013823258592461765,0.016336369782539748,0.015708096450423783,0.015079815262499584,0.014137379836246458,0.0006282660551912161,0.0009933857008323907,0.0013572360573382894,0.0019022319849419434,0.008482622569923909,0.9999640219099566,0.01696463476273057,0.9998560902286724,0.025445426245223137,0.999676212722499,0.00028782644626082563,4.883104780281097e-06,0.015708107405929407,0.014149885681184438,0.011396021203640628,0.01633637193253505,0.015708102652353628,1.0384579166531025,1,0.0002877988326328465,0.0025130890284727724
0.01759379855003034,0.01759289089488716,0.01696463476273057,0.01633637193253505,0.015708102652353628,0.015079827170241875,0.014451545734257797,0.016964632530050927,0.016336365482549655,0.015708090248495406,0.014765663132890952,0.0006282594811790116,0.0009933756986173332,0.0013572229275798636,0.001902214709765642,0.008796785816805278,0.999961307531093,0.01759289089488716,0.9998452331185865,0.026387634548201176,0.9996517857448916,0.00030954174741904976,5.446015146915136e-06,0.016336368568915325,0.014775886629130387,0.011986199269473632,0.01696463476273057,0.01633637193253505,1.0370332837071625,1,0.0003095098100394036,0.002513063724645286
0.01822214849824571,0.01822114008095445,0.01759289089488716,0.01696463476273057,0.01633637193253505,0.015708102652353628,0.015079827170241875,0.017592888579524058,0.01696462806469217,0.01633635903256579,0.015393940599702515,0.0006282526591151164,0.0009933653041941158,0.0013572092619578936,0.0019021966835504707,0.009110948195391867,0.9999584944501351,0.01822114008095445,0.9998339812459618,0.02732981940964059,0.999626470723458,0.00033204669589211836,6.050604200898014e-06,0.016964625739595035,0.015402296347643854,0.01258000315628133,0.01759289089488716,0.01696463476273057,1.0357104008557156,1,0.0003320099458497648,0.002513037428600824
0.01885049844646108,0.018849382072884818,0.01822114008095445,0.01759289089488716,0.01696463476273057,0.01633637193253505,0.015708102652353628,0.01822113768290881,0.01759288394879841,0.016964621366655365,0.016022211988622352,0.0006282455890022291,0.0009933545175668428,0.0013571950604777771,0.0019021779063035482,0.009425109674673993,0.9999555826673605,0.018849382072884818,0.9998223346152407,0.02827197999254848,0.9996002676806869,0.0003553412916800316,6.698360466777909e-06,0.017592877850691628,0.016029039206778575,0.01317708686262452,0.01822114008095445,0.01759289089488716,1.0344787422268398,1,0.00035529920452959156,0.002513010140349766
0.01947884839467645,0.019477616622633455,0.018849382072884818,0.01822114008095445,0.01759289089488716,0.01696463476273057,0.01633637193253505,0.018849379592157576,0.018221132886818092,0.017592877002711303,0.016650477051594056,0.0006282382708431362,0.0009933433387397756,0.0013571803231451208,0.001902158378032288,0.009739270223642058,0.9999525721830566,0.019477616622633455,0.9998102932310218,0.029214115459953505,0.9995731766398559,0.00037942553478278936,7.39077246910299e-06,0.01822112410800557,0.016656053282388554,0.013777137315958704,0.018849382072884818,0.01822114008095445,1.0333291853981974,1,0.00037937754929828706,0.002512981859902886
0.02010719834289182,0.02010584348215851,0.019477616622633455,0.018849382072884818,0.01822114008095445,0.01759289089488716,0.01696463476273057,0.01947761405922559,0.01884937463070368,0.018221125692683433,0.017278735540563733,0.0006282307046407238,0.0009933317677173238,0.0013571650499657401,0.0019021380987443986,0.010053429811286556,0.9999494629975204,0.02010584348215851,0.999797857098059,0.03015622497490664,0.9995451976250312,0.0004042994252003915,8.129328732421428e-06,0.018849363899389883,0.017283287864164908,0.014379871236549161,0.019477616622633455,0.018849382072884818,1.0322537850342037,1,0.0004042449421290558,0.0025129525872713485
0.020735548291107186,0.020734062403421166,0.02010584348215851,0.019477616622633455,0.018849382072884818,0.01822114008095445,0.01759289089488716,0.020105840836071042,0.01947760893241048,0.018849367188524306,0.017906987207480067,0.0006282228903979856,0.0009933198045040555,0.0013571492409456681,0.0019021170684478874,0.010367588406598079,0.9999462551110592,0.020734062403421162,0.9997850262212628,0.03109830770048192,0.9995163306610684,0.00042996296293283816,8.915517781281394e-06,0.01947759673406698,0.017910701416756953,0.01498503230006078,0.02010584348215851,0.019477616622633455,1.0312455889662189,1,0.00042990134374896305,0.002512922322466714
0.021363898239322558,0.021362273138385745,0.020734062403421166,0.02010584348215851,0.019477616622633455,0.018849382072884818,0.01822114008095445,0.02073405967465514,0.02010583554389674,0.019477601242189328,0.018535231804294457,0.0006282148281180095,0.0009933074491046965,0.0013571328960911462,0.0019020952871510587,0.010681745978567322,0.9999429485239892,0.021362273138385745,0.9997718006056987,0.03204036279977719,0.9994865757736112,0.00045641614798012947,9.750828140231071e-06,0.02010582220217324,0.018538259911598548,0.015592388570377444,0.020734062403421166,0.02010584348215851,1.0302984877127082,1,0.0004563467136389971,0.0025128910655009273
0.02199224818753793,0.021990475439019788,0.021362273138385745,0.020734062403421166,0.02010584348215851,0.019477616622633455,0.018849382072884818,0.021362270326942236,0.02073405421712373,0.020105827605636846,0.01916346908296107,0.0006282065178039722,0.0009932947015241244,0.001357116015408627,0.0019020727548625105,0.010995902496185069,0.999939543236637,0.021990475439019788,0.9997581802565888,0.032982389435914805,0.9994559329890926,0.0004836589803422653,1.0636748333818626e-05,0.020734039947788756,0.019165935462038774,0.01620173017691481,0.021362273138385745,0.020734062403421166,1.029407090554667,1,0.00048358101003413256,0.0025128588163863333
0.022620598135753296,0.022618669057294174,0.021990475439019788,0.021362273138385745,0.020734062403421166,0.02010584348215851,0.019477616622633455,0.021990472544899903,0.02136226470405588,0.020734046030828235,0.019791698795436984,0.0006281979594591513,0.0009932815617673732,0.0013570985989047747,0.0019020494715911401,0.011310057928442212,0.9999360392493388,0.022618669057294174,0.9997441651793105,0.03392438677204242,0.9994244023347343,0.0005116914600192455,1.1574766886592227e-05,0.021362249650957232,0.019793705206630666,0.016812867213141416,0.021990475439019788,0.021362273138385745,1.0285666228552623,1,0.0005116041899233969,0.0025128255751356646
0.023248948083968664,0.02324685374518321,0.022618669057294174,0.021990475439019788,0.021362273138385745,0.020734062403421166,0.02010584348215851,0.022618666080499058,0.021990466756660814,0.02136225626972801,0.020419920693682248,0.0006281891530869297,0.0009932680298396289,0.0013570806465864676,0.00190202543734614,0.011624212244329753,0.9999324365624404,0.023246853745183208,0.9997297553793976,0.034866353971333724,0.9993919838385465,0.0005405135870110702,1.2566372323100051e-05,0.021990451015699228,0.020421550395458402,0.017425627835240636,0.022618669057294174,0.021990475439019788,1.0277728404928608,1,0.0005404162090499388,0.002512791341762046
0.023877298032184035,0.023875029254664733,0.02324685374518321,0.022618669057294174,0.021990475439019788,0.021362273138385745,0.020734062403421166,0.023246850685714037,0.02261866012690953,0.021990458074303904,0.021048134529660003,0.0006281800986907837,0.0009932541057462356,0.0013570621584607946,0.0019020006521369996,0.011938365412838811,0.9999287351762972,0.023875029254664733,0.999714950862539,0.03580829019698919,0.9993586775293284,0.0005701253613177396,1.3613053167890275e-05,0.022618643762021065,0.021049455642586826,0.018039856541852455,0.02324685374518321,0.022618669057294174,1.0270219581697881,1,0.0005700170219110968,0.002512756116278988
0.024505647980399406,0.024503195337720194,0.023875029254664733,0.02324685374518321,0.022618669057294174,0.021990475439019788,0.021362273138385745,0.02387502611252271,0.02324684456677642,0.022618651196527003,0.021676340055336578,0.0006281707962742885,0.0009932397894926923,0.0013570431345350548,0.0019019751159735044,0.012252517402960603,0.9999249350912748,0.024503195337720194,0.9996997516345802,0.03675019461223678,0.9993244834366677,0.0006005267829392535,1.471629794551107e-05,0.02324682762058744,0.021677408314429256,0.018655412617649386,0.023875029254664733,0.02324685374518321,1.026310589040754,1,0.0006004065817584726,0.002512719898700406
0.025133997928614774,0.025131351746334768,0.024503195337720194,0.023875029254664733,0.02324685374518321,0.022618669057294174,0.021990475439019788,0.024503192112906566,0.023875019828239415,0.023246835388371804,0.02230453702268157,0.0006281612458411171,0.0009932250810846496,0.001357023574816757,0.0019019488288657376,0.01256666818368647,0.9999210363077482,0.025131351746334768,0.9996841577015222,0.03769206638033273,0.9992894015909408,0.0006317178518756117,1.58775951805106e-05,0.023875002329169885,0.022305398029321168,0.019272168725143233,0.024503195337720194,0.023875029254664733,1.0256356936292137,1,0.0006315848405980036,0.002512682689040594
0.02576234787683014,0.025759498232497454,0.025131351746334768,0.024503195337720194,0.023875029254664733,0.02324685374518321,0.022618669057294174,0.025131348438850804,0.024503185663280073,0.023875010401816332,0.022932725183667974,0.0006281514473950395,0.0009932099805279137,0.0013570034793136247,0.0019019217908240772,0.012880817724007874,0.9999170388261023,0.025759498232497454,0.9996681690695217,0.03863390466456227,0.9992534320233128,0.0006636985681268145,1.7098433397437043e-05,0.024503167630279075,0.022933416248080492,0.01989000963060554,0.025131351746334768,0.024503195337720194,1.0249945364062758,1,0.0006635517491900395,0.0025126444873142424
0.026390697825045512,0.026387634548201176,0.025759498232497454,0.025131351746334768,0.024503195337720194,0.023875029254664733,0.02324685374518321,0.025759494842344466,0.025131341823883664,0.024503175988842246,0.023560904290272237,0.0006281414009399286,0.0009931944878284493,0.0013569828480335933,0.0019018940018591989,0.0131949659929164,0.9999129426467315,0.026387634548201176,0.9996517857448916,0.03957570862824039,0.9992165747657374,0.000696468931692862,1.838030112083858e-05,0.025131323269586444,0.023561455939011523,0.020508831051328936,0.025759498232497454,0.025131351746334768,1.0243846487239134,1,0.0006963072570494202,0.0025126052935364428
0.027019047773260883,0.027015760445442856,0.026387634548201176,0.025759498232497454,0.025131351746334768,0.024503195337720194,0.023875029254664733,0.0263876310753805,0.025759488062039287,0.025131331901434913,0.024189074094474412,0.0006281311064797499,0.0009931786029923726,0.0013569616809848064,0.001901865461982075,0.013509112959403751,0.9999087477700404,0.027015760445442856,0.9996350077341002,0.04051747743471255,0.999178829850957,0.0007300289425737539,1.9724686875263383e-05,0.025759468994871915,0.024189511303817218,0.02112853861267312,0.026387634548201176,0.025759498232497454,1.0238037970434337,1,0.0007298513124455548,0.002512565107722662
0.02764739772147625,0.027643875676223537,0.027015760445442856,0.026387634548201176,0.025759498232497454,0.025131351746334768,0.024503195337720194,0.027015756889955857,0.02638762412973996,0.025759477891583532,0.02481723434825819,0.0006281205640185608,0.0009931623260259553,0.0013569399781756214,0.0019018361712039736,0.013823258592461765,0.9999044541964427,0.027643875676223537,0.9996178350437719,0.041459210247355466,0.999140197312502,0.0007643786007694902,2.113307918525961e-05,0.026387604555322457,0.024817577553345637,0.021749046904439826,0.027015760445442856,0.026387634548201176,1.023249955597183,1,0.0007641838624025033,0.0025125239298887693
0.02827574766969162,0.028271979992548477,0.027643875676223537,0.027015760445442856,0.026387634548201176,0.025759498232497454,0.025131351746334768,0.027643872038071626,0.0270157497789827,0.02638761371128121,0.02544538480361106,0.0006281097735605297,0.0009931456569356226,0.0013569177396146061,0.0019018061295364586,0.014137402861082412,0.9999000619263625,0.028271979992548477,0.9996002676806869,0.04240090622957779,0.9991006771846922,0.000799517906280071,2.260696657537544e-05,0.027015729701064466,0.02544565072410979,0.022370278627116838,0.027643875676223537,0.027015760445442856,1.0227212827782022,1,0.0007993048526990613,0.0025124817600510226
0.02890409761790699,0.028900073146427244,0.028271979992548477,0.027643875676223537,0.027015760445442856,0.026387634548201176,0.025759498232497454,0.028271976271733085,0.027643864761768656,0.027015739112525073,0.026073525212524363,0.0006280987351099229,0.000993128595727956,0.0013568949653105429,0.0019017753369913906,0.014451545734257797,0.9998955709602332,0.028900073146427244,0.9995823056517813,0.043342564544820945,0.9990602695026352,0.0008354468591054965,2.4147837570159057e-05,0.02764384418285206,0.026073727528167508,0.022992163819432112,0.028271979992548477,0.027643875676223537,1.022216100677926,1,0.0008352142278688451,0.002512438598226068
0.02953244756612236,0.029528154889873807,0.028900073146427244,0.028271979992548477,0.027643875676223537,0.027015760445442856,0.026387634548201176,0.028900069342949846,0.028271968830103182,0.027643853847316362,0.026701655326993423,0.0006280874486710924,0.000993111142409693,0.001356871655272423,0.0019017437935809284,0.014765687180980158,0.9998909812984981,0.029528154889873807,0.9995639489641469,0.04428418435655977,0.9990189743022273,0.0008721654592457666,2.5757180694158628e-05,0.02827194775185931,0.026701805230295923,0.023614639159474177,0.028900073146427244,0.028271979992548477,1.0217328772928802,1,0.0008719119312003785,0.0025123944444309515
0.030160797514337728,0.03015622497490664,0.029528154889873807,0.028900073146427244,0.028271979992548477,0.027643875676223537,0.027015760445442856,0.0295281510037359,0.028900061735995942,0.02827195766766053,0.02732977489901762,0.0006280759142484876,0.000993093296987724,0.0013568478095094484,0.0019017114993175256,0.015079827170241875,0.9998862929416102,0.03015622497490664,0.9995451976250312,0.04522576482830334,0.9989767916201532,0.0009096737067008809,2.7436484471922316e-05,0.028900040159541753,0.02732988154749787,0.02423764733237251,0.029528154889873807,0.028900073146427244,1.0212702110028629,1,0.000909397904737183,0.002512349298683103
0.030789147462553096,0.030784283153548826,0.03015622497490664,0.029528154889873807,0.028900073146427244,0.028271979992548477,0.027643875676223537,0.03015622100610976,0.029528143231461003,0.02890005032556734,0.02795788368060048,0.0006280641318466675,0.0009930750594690932,0.001356823428031036,0.0019016784542139338,0.015393965671035474,0.9998815058900324,0.030784283153548826,0.9995260516418379,0.04616730512359564,0.9989337214938862,0.0009479716014708397,2.91872374279983e-05,0.029528121157544114,0.02795795456677986,0.024861136458198825,0.03015622497490664,0.029528154889873807,1.0208268169893546,1,0.00094767208927787,0.002512303161000349
0.031417497410768463,0.03141232917782815,0.030784283153548826,0.03015622497490664,0.029528154889873807,0.028900073146427244,0.028271979992548477,0.03078427910209454,0.030156213068516936,0.029528131573050953,0.028585981423749816,0.0006280521014702927,0.0009930564298610038,0.0013567985108468136,0.0019016446582831993,0.015708102652353628,0.9998766201442372,0.03141232917782815,0.9995065110221263,0.0471088044060164,0.9988897639616875,0.000987059143555643,3.1010928086934754e-05,0.030156190497638794,0.028586022677879547,0.025485059574354,0.030784283153548826,0.03015622497490664,1.0204015153169783,1,0.0009867344243762338,0.002512256031400907
0.03204584735898384,0.03204036279977719,0.03141232917782815,0.030784283153548826,0.03015622497490664,0.029528154889873807,0.028900073146427244,0.031412325043718055,0.030784270999186923,0.03015620116213005,0.02921406788047779,0.0006280398231241083,0.0009930374081708125,0.001356773057966619,0.0019016101115386654,0.016022238083189165,0.9998716357047066,0.03204036279977719,0.9994865757736112,0.048050261839181735,0.9988449190626071,0.0010269363329552914,3.2909044973279874e-05,0.03078424793168493,0.029214084518224572,0.026109374167251446,0.03141232917782815,0.030784283153548826,1.0199932204451851,1,0.001026584848341346,0.0025122079099033842
0.032674197307199206,0.03266838377143341,0.03204036279977719,0.03141232917782815,0.030784283153548826,0.03015622497490664,0.029528154889873807,0.032040358583012914,0.03141231677549884,0.030784258844827894,0.029842142802801015,0.0006280272968129515,0.0009930179944060242,0.0013567470694004979,0.0019015748139939715,0.01633637193253505,0.9998665525719329,0.03266838377143341,0.9994662459041638,0.04899167658674496,0.998799186836483,0.0010676031696697837,3.488307661158179e-05,0.03141229321160109,0.029842138927898908,0.02673404174860211,0.03204036279977719,0.03141232917782815,1.0196009319738597,1,0.001067223298237654,0.002512158796526772
0.03330254725541457,0.0332963918448393,0.03266838377143341,0.03204036279977719,0.03141232917782815,0.030784283153548826,0.03015622497490664,0.03266837947201664,0.03204035014948538,0.031412304373172474,0.030470205942740657,0.0006280145225417793,0.0009929981885743065,0.0013567205451587127,0.001901538765663054,0.01665050416938442,0.9998613707464177,0.0332963918448393,0.9994455214218106,0.0499330478123973,0.9987525673239418,0.0011090596536991208,3.693451152638869e-05,0.03204032608934716,0.030470184912797158,0.027359027472053273,0.03266838377143341,0.03204036279977719,1.0192237264567414,1,0.0011086497098850808,0.002512108691290472
0.03393089720362995,0.03392438677204242,0.0332963918448393,0.03266838377143341,0.03204036279977719,0.03141232917782815,0.030784283153548826,0.033296387462771714,0.0326683708731841,0.03204033749919656,0.031098257052322546,0.00062800150031564,0.0009929779906834798,0.0013566934852517394,0.001901501966560147,0.01696463476273057,0.9998560902286724,0.03392438677204242,0.9994244023347343,0.05087437467986868,0.9987050605663979,0.0011513057850433025,3.9064838242248776e-05,0.03266834631691225,0.031098221614478113,0.027984299786337954,0.0332963918448393,0.03266838377143341,1.018860750141624,1,0.0011508640178591264,0.002512057594214266
